Year,Month,Air_Temp_Average,Air_Temp_Max,Air_Temp_Max_Day,Air_Temp_Min,Air_Temp_Min_Day,Precipitation_Total,Precipitation_Daily_Max,Precipitation_Days_Min_0_1mm,Heavy_Rain_Days_Over_10mm,Average_Relative_Humidity,Sunshine_Duration_Hours,Extreme_Temp_Frost_Days,Extreme_Temp_Severe_Frost_Days,Extreme_Temp_Very_Severe_Frost_Days,Extreme_Temp_Ice_Days,Extreme_Temp_Summer_Days,Extreme_Temp_Hot_Days,Extreme_Temp_Tropical_Nights,Extreme_Temp_Heatwaves,Extreme_Temp_Coldwaves
1910,September,13.4,23.8,14.0,5.0,21.0,86.9,38.8,14,2,79.8,,0,0,0,0,0,0,0,0,0
1910,August,17.1,27.5,21.0,9.4,28.0,84.2,19.1,19,3,74.0,,0,0,0,0,3,0,0,0,0
1910,July,17.0,28.6,31.0,7.2,7.0,54.9,8.9,19,0,74.5,,0,0,0,0,8,0,0,0,0
1910,June,18.6,32.8,5.0,7.4,21.0,64.4,17.3,20,2,66.2,,0,0,0,0,15,7,0,0,0
1910,May,14.5,26.7,16.0,1.6,10.0,19.3,7.1,13,0,64.7,,0,0,0,0,9,0,0,0,0
1910,April,8.5,23.8,14.0,-2.6,1.0,23.7,5.0,15,0,66.7,,4,0,0,0,0,0,0,0,0
1910,March,4.5,16.6,9.0,-2.2,31.0,26.3,10.8,14,1,76.0,,15,0,0,0,0,0,0,0,0
1910,February,3.9,12.2,19.0,-3.0,5.0,29.6,5.8,16,0,80.3,,10,0,0,0,0,0,0,0,0
1910,January,2.7,10.8,10.0,-7.7,28.0,34.3,7.7,24,0,84.1,,10,0,0,1,0,0,0,0,0
1909,December,2.8,11.5,3.0,-6.3,17.0,33.1,8.7,18,0,81.5,,10,0,0,0,0,0,0,0,0
1909,November,2.9,9.7,2.0,-5.8,24.0,63.4,24.2,17,2,87.5,,14,0,0,1,0,0,0,0,0
1909,October,11.5,23.2,18.0,0.7,27.0,21.4,4.8,16,0,80.6,,0,0,0,0,0,0,0,0,0
1909,September,14.0,25.2,11.0,5.7,2.0,54.1,12.5,18,2,78.3,,0,0,0,0,2,0,0,0,0
1909,August,17.6,29.8,9.0,9.0,4.0,33.5,9.4,15,0,72.0,,0,0,0,0,11,0,0,0,0
1909,July,16.8,26.5,18.0,8.4,3.0,66.3,19.7,17,1,69.7,,0,0,0,0,4,0,0,0,0
1909,June,15.9,33.0,2.0,6.2,8.0,86.8,24.6,15,3,67.1,,0,0,0,0,4,1,0,0,0
1909,May,12.2,30.5,23.0,0.3,7.0,19.4,7.1,7,0,57.2,,0,0,0,0,2,1,0,0,0
1909,April,8.6,23.5,18.0,-2.5,3.0,38.0,8.6,16,0,67.0,,5,0,0,0,0,0,0,0,0
1909,March,2.3,18.2,30.0,-9.4,4.0,26.3,14.7,9,1,76.5,,19,0,0,2,0,0,0,0,0
1909,February,-1.5,8.1,5.0,-12.3,12.0,48.6,13.0,14,2,84.1,,25,2,0,7,0,0,0,0,0
1909,January,-0.6,8.4,15.0,-12.3,1.0,17.6,7.3,15,0,83.6,,20,4,0,8,0,0,0,0,0
1908,December,0.0,10.5,15.0,-16.1,29.0,7.0,4.4,12,0,86.4,,17,4,3,8,0,0,0,0,0
1908,November,1.7,11.0,1.0,-10.5,11.0,20.9,4.8,14,0,80.2,,15,1,0,2,0,0,0,0,0
1908,October,9.3,28.2,3.0,-8.3,21.0,3.0,2.6,4,0,73.9,,5,0,0,0,3,0,0,0,0
1908,September,13.5,27.6,8.0,3.9,23.0,14.0,5.3,12,0,71.6,,0,0,0,0,2,0,0,0,0
1908,August,15.8,29.4,21.0,6.7,13.0,51.2,15.5,18,2,73.4,,0,0,0,0,4,0,0,0,0
1908,July,18.7,35.2,12.0,10.0,1.0,61.7,9.2,16,0,70.5,,0,0,0,0,14,2,0,0,0
1908,June,18.7,33.2,17.0,6.6,8.0,12.0,3.0,9,0,64.0,,0,0,0,0,17,4,0,0,0
1908,May,14.5,30.0,31.0,5.0,4.0,64.5,11.2,17,3,71.8,,0,0,0,0,4,1,0,0,0
1908,April,6.6,18.5,24.0,-1.2,20.0,47.2,12.9,19,1,74.1,,3,0,0,0,0,0,0,0,0
1908,March,3.7,15.6,28.0,-3.5,14.0,29.1,7.7,17,0,75.8,,15,0,0,0,0,0,0,0,0
1908,February,2.7,10.6,15.0,-7.2,4.0,36.6,4.4,21,0,81.0,,9,0,0,2,0,0,0,0,0
1908,January,-0.5,8.8,28.0,-15.0,3.0,29.8,5.7,13,0,82.5,,21,4,0,7,0,0,0,0,0
1907,December,2.0,10.1,21.0,-6.9,28.0,39.8,12.2,20,1,82.9,,12,0,0,5,0,0,0,0,0
1907,November,3.2,15.6,1.0,-5.0,20.0,8.3,3.4,7,0,84.4,,16,0,0,4,0,0,0,0,0
1907,October,12.3,22.7,13.0,4.4,26.0,29.9,13.7,17,1,84.1,,0,0,0,0,0,0,0,0,0
1907,September,13.9,27.2,14.0,2.4,23.0,29.1,8.0,12,0,76.8,,0,0,0,0,3,0,0,0,0
1907,August,16.5,31.5,5.0,8.0,17.0,68.4,18.9,18,2,73.0,,0,0,0,0,6,2,0,0,0
1907,July,15.3,28.8,29.0,8.8,19.0,145.8,44.8,21,5,75.4,,0,0,0,0,2,0,0,0,0
1907,June,16.0,29.4,28.0,7.0,4.0,83.2,14.8,19,1,69.4,,0,0,0,0,4,0,0,0,0
1907,May,14.4,31.2,12.0,3.1,30.0,34.7,12.0,14,1,60.1,,0,0,0,0,8,2,0,0,0
1907,April,7.5,15.9,2.0,-0.3,12.0,24.1,8.8,12,0,64.4,,1,0,0,0,0,0,0,0,0
1907,March,4.0,17.4,29.0,-6.9,11.0,34.4,14.6,13,1,76.5,,9,0,0,0,0,0,0,0,0
1907,February,-0.6,8.4,19.0,-10.4,11.0,31.6,7.6,17,0,84.3,,21,1,0,11,0,0,0,0,0
1907,January,0.7,7.5,17.0,-16.8,23.0,35.3,6.5,17,0,83.6,,14,4,2,5,0,0,0,0,0
1906,December,-1.5,10.2,3.0,-13.3,28.0,54.3,11.3,22,1,86.6,,22,5,0,10,0,0,0,0,0
1906,November,7.7,15.4,1.0,-0.2,11.0,33.1,8.1,20,0,83.6,,1,0,0,0,0,0,0,0,0
1906,October,10.7,22.3,21.0,2.1,27.0,23.9,10.6,9,1,79.5,,0,0,0,0,0,0,0,0,0
1906,September,13.9,31.6,3.0,2.5,25.0,107.2,25.6,18,4,78.8,,0,0,0,0,5,4,0,0,0
1906,August,17.7,33.0,3.0,7.2,29.0,38.2,8.3,13,0,69.7,,0,0,0,0,11,4,1,0,0
1906,July,18.7,31.3,19.0,7.4,1.0,120.9,45.7,13,3,69.5,,0,0,0,0,12,2,0,0,0
1906,June,16.5,31.4,27.0,5.9,7.0,64.0,39.6,11,1,68.4,,0,0,0,0,8,1,0,0,0
1906,May,14.9,26.9,7.0,2.2,1.0,77.5,16.2,18,2,69.7,,0,0,0,0,5,0,0,0,0
1906,April,9.8,25.5,13.0,-1.8,2.0,34.9,15.7,8,1,62.9,,3,0,0,0,1,0,0,0,0
1906,March,3.4,18.0,7.0,-3.5,22.0,55.0,9.7,21,0,76.1,,19,0,0,0,0,0,0,0,0
1906,February,1.8,8.8,28.0,-3.2,10.0,34.1,5.2,21,0,83.6,,16,0,0,0,0,0,0,0,0
1906,January,2.3,10.0,13.0,-9.9,3.0,46.4,7.0,19,0,81.3,,9,0,0,6,0,0,0,0,0
1905,December,2.2,12.0,8.0,-7.3,31.0,27.5,8.3,20,0,88.0,,16,0,0,1,0,0,0,0,0
1905,November,3.7,14.2,1.0,-2.2,19.0,68.2,20.2,16,1,85.5,,10,0,0,0,0,0,0,0,0
1905,October,5.6,13.4,5.0,-2.5,23.0,65.5,19.5,23,1,82.7,,4,0,0,0,0,0,0,0,0
1905,September,13.8,27.0,6.0,5.3,29.0,66.6,18.2,11,3,77.1,,0,0,0,0,2,0,0,0,0
1905,August,17.9,33.8,4.0,8.9,25.0,48.3,15.5,13,2,67.9,,0,0,0,0,11,1,0,0,0
1905,July,19.4,34.2,1.0,9.9,15.0,135.2,47.0,17,3,72.2,,0,0,0,0,12,2,2,0,0
1905,June,18.9,32.7,30.0,7.4,12.0,42.3,16.7,12,1,63.2,,0,0,0,0,13,3,0,0,0
1905,May,13.9,30.2,31.0,2.1,24.0,28.8,8.7,12,0,60.8,,0,0,0,0,6,1,0,0,0
1905,April,6.4,20.0,29.0,-3.0,8.0,43.4,9.1,18,0,72.5,,5,0,0,0,0,0,0,0,0
1905,March,5.4,15.7,29.0,-1.7,25.0,56.9,7.8,20,0,77.3,,7,0,0,0,0,0,0,0,0
1905,February,2.8,9.6,17.0,-8.8,14.0,20.4,6.2,15,0,81.2,,10,0,0,0,0,0,0,0,0
1905,January,-0.5,7.2,9.0,-12.4,3.0,39.2,12.0,15,1,78.8,,21,3,0,7,0,0,0,0,0
1904,December,3.7,11.8,17.0,-7.0,31.0,30.4,7.3,17,0,83.5,,8,0,0,0,0,0,0,0,0
1904,November,4.6,13.0,9.0,-3.6,29.0,61.0,26.1,14,2,84.0,,8,0,0,0,0,0,0,0,0
1904,October,8.9,20.7,1.0,-0.3,10.0,35.3,4.9,19,0,83.9,,1,0,0,0,0,0,0,0,0
1904,September,13.3,25.7,7.0,0.3,20.0,37.3,8.5,13,0,73.0,,0,0,0,0,1,0,0,0,0
1904,August,18.2,35.7,5.0,7.2,23.0,8.2,5.0,10,0,57.3,,0,0,0,0,11,4,0,0,0
1904,July,20.1,36.4,16.0,8.6,19.0,5.4,3.1,8,0,57.4,,0,0,0,0,18,6,0,0,0
1904,June,16.4,28.5,17.0,6.9,6.0,40.5,15.7,12,1,62.5,,0,0,0,0,6,0,0,0,0
1904,May,13.6,29.9,17.0,1.9,13.0,33.3,6.3,18,0,64.1,,0,0,0,0,4,0,0,0,0
1904,April,9.8,27.9,16.0,0.6,1.0,27.2,5.0,17,0,71.2,,0,0,0,0,1,0,0,0,0
1904,March,4.0,19.0,27.0,-4.1,7.0,19.5,6.9,12,0,75.4,,11,0,0,0,0,0,0,0,0
1904,February,1.9,9.4,11.0,-6.9,28.0,41.9,8.2,20,0,80.8,,11,0,0,5,0,0,0,0,0
1904,January,-0.3,9.1,13.0,-8.0,6.0,19.6,6.3,10,0,85.4,,23,0,0,11,0,0,0,0,0
1903,December,-0.2,6.3,11.0,-10.1,30.0,5.9,2.4,6,0,86.4,,19,1,0,5,0,0,0,0,0
1903,November,5.4,11.3,2.0,-1.5,18.0,64.5,10.0,20,1,86.0,,3,0,0,0,0,0,0,0,0
1903,October,10.5,27.0,1.0,-0.2,21.0,48.9,15.6,19,1,80.1,,1,0,0,0,1,0,0,0,0
1903,September,14.8,32.0,3.0,4.0,24.0,58.9,22.4,12,2,74.1,,0,0,0,0,7,3,0,0,0
1903,August,16.5,28.8,9.0,8.3,8.0,63.1,17.9,20,2,72.3,,0,0,0,0,4,0,0,0,0
1903,July,17.9,32.9,3.0,8.4,15.0,56.6,11.6,14,2,65.2,,0,0,0,0,10,1,0,0,0
1903,June,16.4,29.3,1.0,6.6,5.0,26.8,10.0,11,1,61.7,,0,0,0,0,7,0,0,0,0
1903,May,14.4,29.0,31.0,4.6,18.0,74.8,20.0,16,3,65.0,,0,0,0,0,5,0,0,0,0
1903,April,6.0,20.5,29.0,-0.4,11.0,23.5,4.5,19,0,68.2,,4,0,0,0,0,0,0,0,0
1903,March,7.2,25.0,26.0,-2.8,9.0,11.5,4.4,6,0,63.5,,5,0,0,0,1,0,0,0,0
1903,February,5.1,15.7,28.0,-7.1,17.0,28.7,11.1,13,1,73.4,,5,0,0,0,0,0,0,0,0
1903,January,1.3,11.7,9.0,-12.4,21.0,26.3,9.1,12,0,77.0,,13,4,0,9,0,0,0,0,0
1902,December,-2.0,9.7,17.0,-18.1,6.0,41.7,11.9,16,1,83.1,,20,7,2,17,0,0,0,0,0
1902,November,1.9,14.0,8.0,-10.3,19.0,9.9,9.3,4,0,78.0,,16,1,0,3,0,0,0,0,0
1902,October,7.7,18.5,11.0,-0.9,29.0,40.7,10.6,16,1,78.8,,1,0,0,0,0,0,0,0,0
1902,September,12.6,29.8,4.0,1.9,30.0,35.4,16.2,12,1,72.9,,0,0,0,0,3,0,0,0,0
1902,August,15.5,28.4,19.0,6.6,1.0,60.4,11.8,19,2,70.3,,0,0,0,0,3,0,0,0,0
1902,July,16.5,29.2,16.0,6.7,13.0,55.7,9.8,19,0,68.9,,0,0,0,0,7,0,0,0,0
1902,June,17.1,32.3,2.0,6.5,11.0,57.4,13.8,15,1,63.9,,0,0,0,0,9,7,0,0,0
1902,May,10.1,30.8,30.0,0.9,10.0,41.7,7.2,18,0,66.2,,0,0,0,0,4,2,0,0,0
1902,April,8.1,22.8,20.0,-2.3,28.0,27.6,9.9,14,0,64.3,,3,0,0,0,0,0,0,0,0
1902,March,4.2,15.5,20.0,-5.5,14.0,55.7,17.8,16,3,77.2,,9,0,0,0,0,0,0,0,0
1902,February,-1.5,11.5,28.0,-16.5,16.0,20.6,6.8,12,0,81.7,,26,4,1,5,0,0,0,0,0
1902,January,4.2,11.0,2.0,-3.7,15.0,27.7,4.3,21,0,80.7,,8,0,0,0,0,0,0,0,0
1901,December,1.5,12.3,31.0,-8.1,18.0,37.7,7.1,17,0,84.0,,18,0,0,5,0,0,0,0,0
1901,November,3.7,10.8,1.0,-3.8,3.0,62.2,24.7,21,1,84.2,,16,0,0,0,0,0,0,0,0
1901,October,10.5,24.9,1.0,0.7,31.0,49.2,19.9,16,1,80.3,,0,0,0,0,0,0,0,0,0
1901,September,14.4,26.8,24.0,4.0,4.0,76.9,39.4,11,2,69.0,,0,0,0,0,5,0,0,0,0
1901,August,18.0,31.7,11.0,8.4,29.0,30.4,9.1,11,0,65.4,,0,0,0,0,10,2,0,0,0
1901,July,20.6,33.0,13.0,9.4,9.0,69.2,35.4,9,2,58.9,,0,0,0,0,23,7,0,0,0
1901,June,17.1,29.4,23.0,5.3,14.0,11.9,4.9,7,0,58.6,,0,0,0,0,10,0,0,0,0
1901,May,14.5,27.1,30.0,2.6,18.0,48.9,13.7,15,1,59.2,,0,0,0,0,3,0,0,0,0
1901,April,9.0,22.9,28.0,-1.2,6.0,40.8,12.3,16,2,66.6,,1,0,0,0,0,0,0,0,0
1901,March,3.2,14.4,31.0,-4.9,26.0,32.9,9.8,20,0,76.1,,14,0,0,0,0,0,0,0,0
1901,February,-3.1,5.9,28.0,-19.7,21.0,36.8,7.0,19,0,82.7,,26,7,4,10,0,0,0,0,0
1901,January,-3.7,8.4,22.0,-15.3,5.0,31.7,12.7,10,1,81.5,,25,12,1,16,0,0,0,0,0
1900,December,3.6,9.9,4.0,-6.2,31.0,35.1,10.4,16,1,85.1,,12,0,0,1,0,0,0,0,0
1900,November,5.2,12.7,6.0,-2.4,5.0,34.6,15.8,15,1,88.5,,4,0,0,0,0,0,0,0,0
1900,October,9.9,26.0,9.0,-0.1,22.0,44.8,9.4,17,0,78.8,,1,0,0,0,1,0,0,0,0
1900,September,14.9,27.0,17.0,6.5,16.0,28.6,6.1,12,0,75.0,,0,0,0,0,4,0,0,0,0
1900,August,18.0,31.9,19.0,8.4,29.0,51.4,19.5,11,2,68.1,,0,0,0,0,9,3,0,0,0
1900,July,19.9,35.2,21.0,8.5,11.0,50.3,15.4,13,1,68.7,,0,0,0,0,15,8,0,0,0
1900,June,17.5,29.8,4.0,9.9,25.0,80.9,18.7,18,2,70.7,,0,0,0,0,8,0,0,0,0
1900,May,12.7,28.4,7.0,-1.0,11.0,44.0,12.6,10,2,60.7,,3,0,0,0,5,0,0,0,0
1900,April,7.7,24.7,21.0,-4.0,2.0,38.5,10.4,15,1,70.5,,5,0,0,0,0,0,0,0,0
1900,March,1.8,14.4,11.0,-9.2,4.0,23.4,7.2,14,0,78.4,,21,0,0,4,0,0,0,0,0
1900,February,1.2,17.8,26.0,-11.4,8.0,46.1,17.1,18,1,83.2,,17,1,0,9,0,0,0,0,0
1900,January,1.3,8.9,4.0,-12.2,14.0,63.3,15.2,25,1,89.6,,11,2,0,3,0,0,0,0,0
1899,December,-2.8,7.9,31.0,-19.2,15.0,30.3,5.3,14,0,83.3,,26,8,4,15,0,0,0,0,0
1899,November,7.9,20.9,4.0,-2.4,21.0,20.0,4.2,12,0,82.9,,1,0,0,0,0,0,0,0,0
1899,October,8.7,20.7,2.0,-1.4,16.0,12.0,2.7,14,0,79.5,,5,0,0,0,0,0,0,0,0
1899,September,13.2,30.0,6.0,5.9,22.0,76.7,21.0,24,1,79.4,,0,0,0,0,2,1,0,0,0
1899,August,17.9,31.7,5.0,5.8,27.0,10.5,4.3,6,0,67.6,,0,0,0,0,10,3,0,0,0
1899,July,18.7,31.3,21.0,9.4,5.0,87.9,25.2,17,3,74.5,,0,0,0,0,14,4,0,0,0
1899,June,16.0,28.0,20.0,6.8,8.0,36.5,12.1,11,2,68.1,,0,0,0,0,6,0,0,0,0
1899,May,12.4,26.2,19.0,0.5,4.0,135.9,36.8,19,5,72.0,,0,0,0,0,2,0,0,0,0
1899,April,8.3,19.1,29.0,-3.0,1.0,37.4,6.1,20,0,70.1,,4,0,0,0,0,0,0,0,0
1899,March,3.4,15.8,15.0,-8.9,25.0,20.7,7.8,15,0,74.0,,13,0,0,3,0,0,0,0,0
1899,February,2.9,16.1,10.0,-8.0,6.0,14.9,4.0,11,0,79.6,,14,0,0,5,0,0,0,0,0
1899,January,2.7,11.8,21.0,-9.5,28.0,48.8,18.9,19,1,83.9,,12,0,0,2,0,0,0,0,0
1898,December,4.5,12.2,4.0,-4.4,25.0,43.6,12.9,19,1,82.5,,8,0,0,0,0,0,0,0,0
1898,November,4.9,13.6,14.0,-3.1,23.0,9.5,3.9,8,0,87.0,,6,0,0,0,0,0,0,0,0
1898,October,8.8,19.7,23.0,-0.6,21.0,41.8,13.4,12,1,83.8,,2,0,0,0,0,0,0,0,0
1898,September,14.9,32.2,9.0,1.9,27.0,25.4,12.1,10,1,71.3,,0,0,0,0,6,2,0,0,0
1898,August,19.6,34.0,17.0,9.0,26.0,15.5,11.4,7,1,65.8,,0,0,0,0,18,8,0,0,0
1898,July,14.9,26.0,23.0,6.8,21.0,94.0,37.1,16,3,75.5,,0,0,0,0,1,0,0,0,0
1898,June,16.6,27.6,9.0,5.6,4.0,35.0,6.0,15,0,64.8,,0,0,0,0,6,0,0,0,0
1898,May,12.9,27.1,2.0,3.4,31.0,59.1,11.6,18,1,70.7,,0,0,0,0,2,0,0,0,0
1898,April,8.0,21.8,9.0,-0.4,6.0,54.2,26.4,17,1,77.9,,1,0,0,0,0,0,0,0,0
1898,March,4.1,13.2,29.0,-3.0,13.0,78.9,20.3,22,2,83.2,,8,0,0,0,0,0,0,0,0
1898,February,2.5,11.3,2.0,-7.7,6.0,42.2,7.6,20,0,84.8,,13,0,0,0,0,0,0,0,0
1898,January,3.4,10.3,22.0,-3.9,18.0,24.6,8.6,13,0,89.7,,13,0,0,1,0,0,0,0,0
1897,December,2.6,11.0,15.0,-5.1,27.0,19.3,6.3,13,0,87.6,,12,0,0,0,0,0,0,0,0
1897,November,3.5,13.8,15.0,-5.8,26.0,10.1,4.9,9,0,86.1,,12,0,0,0,0,0,0,0,0
1897,October,7.8,22.0,1.0,-2.5,31.0,22.2,7.0,10,0,87.0,,3,0,0,0,0,0,0,0,0
1897,September,13.3,24.6,2.0,5.3,11.0,90.8,32.7,18,2,81.9,,0,0,0,0,0,0,0,0,0
1897,August,18.9,29.0,6.0,10.3,27.0,33.3,9.1,16,0,76.1,,0,0,0,0,13,0,0,0,0
1897,July,17.3,28.3,1.0,8.6,13.0,84.7,16.4,19,3,80.8,,0,0,0,0,4,0,0,0,0
1897,June,18.8,31.5,24.0,6.3,18.0,29.5,16.5,7,1,73.3,,0,0,0,0,17,2,0,0,0
1897,May,12.3,26.6,30.0,2.5,13.0,45.2,11.0,15,1,78.2,,0,0,0,0,3,0,0,0,0
1897,April,8.3,25.7,28.0,-1.8,4.0,32.6,6.2,16,0,81.5,,4,0,0,0,1,0,0,0,0
1897,March,5.9,15.9,24.0,-0.6,31.0,46.5,5.2,24,0,84.8,,2,0,0,0,0,0,0,0,0
1897,February,0.9,11.7,26.0,-16.8,1.0,34.8,16.2,12,1,87.4,,19,1,1,5,0,0,0,0,0
1897,January,-3.1,7.5,1.0,-14.4,31.0,28.3,6.8,19,0,91.3,,28,1,0,22,0,0,0,0,0
1896,December,-0.1,6.5,10.0,-10.0,19.0,27.9,4.6,18,0,91.5,,25,0,0,9,0,0,0,0,0
1896,November,1.5,8.1,3.0,-7.8,27.0,17.2,4.3,13,0,87.7,,17,0,0,3,0,0,0,0,0
1896,October,10.3,23.6,8.0,2.5,31.0,40.5,11.1,15,1,85.4,,0,0,0,0,0,0,0,0,0
1896,September,14.1,23.4,10.0,3.2,30.0,64.2,17.6,16,2,84.6,,0,0,0,0,0,0,0,0,0
1896,August,15.9,25.5,1.0,6.7,28.0,64.3,13.7,18,1,81.6,,0,0,0,0,1,0,0,0,0
1896,July,18.7,32.0,10.0,7.5,7.0,49.5,15.8,16,1,75.9,,0,0,0,0,13,2,0,0,0
1896,June,18.6,30.6,17.0,7.4,1.0,91.0,41.6,18,2,73.1,,0,0,0,0,12,1,0,0,0
1896,May,12.2,22.5,27.0,0.8,8.0,22.4,12.4,9,1,67.5,,0,0,0,0,0,0,0,0,0
1896,April,7.4,18.3,26.0,-0.4,5.0,34.8,9.3,20,0,80.7,,2,0,0,0,0,0,0,0,0
1896,March,6.2,22.1,25.0,-2.9,14.0,77.0,21.8,24,1,82.8,,7,0,0,0,0,0,0,0,0
1896,February,1.1,12.0,9.0,-8.4,16.0,10.9,5.1,7,0,85.1,,18,0,0,3,0,0,0,0,0
1896,January,0.4,6.0,31.0,-8.4,10.0,21.1,7.7,15,0,91.5,,18,0,0,4,0,0,0,0,0
1895,December,0.4,10.0,5.0,-9.0,26.0,48.3,10.6,18,1,91.6,,19,0,0,6,0,0,0,0,0
1895,November,5.0,17.7,16.0,-8.0,30.0,29.3,8.4,12,0,85.9,,12,0,0,3,0,0,0,0,0
1895,October,8.1,26.0,2.0,-1.2,28.0,57.8,14.5,19,2,85.1,,5,0,0,0,1,0,0,0,0
1895,September,16.3,35.0,4.0,3.5,22.0,36.7,15.2,7,2,75.9,,0,0,0,0,9,2,0,0,0
1895,August,18.3,34.1,23.0,8.4,17.0,40.7,11.1,14,1,74.0,,0,0,0,0,11,2,0,0,0
1895,July,18.7,33.2,28.0,8.8,14.0,48.9,14.0,16,1,72.4,,0,0,0,0,13,2,0,0,0
1895,June,17.6,30.7,20.0,5.5,14.0,38.3,6.6,17,0,70.9,,0,0,0,0,12,2,0,0,0
1895,May,14.4,29.5,31.0,2.0,3.0,40.5,16.9,9,1,71.2,,0,0,0,0,3,0,0,0,0
1895,April,9.9,22.0,25.0,-2.3,14.0,23.2,8.2,11,0,75.4,,5,0,0,0,0,0,0,0,0
1895,March,2.8,14.0,28.0,-11.2,7.0,19.8,3.8,16,0,83.7,,12,1,0,2,0,0,0,0,0
1895,February,-5.1,3.3,27.0,-21.3,8.0,18.2,3.7,17,0,86.3,,28,10,9,19,0,0,0,0,0
1895,January,-2.8,4.6,17.0,-15.3,28.0,60.9,9.6,26,0,89.0,,29,4,1,17,0,0,0,0,0
1894,December,1.2,7.0,25.0,-6.7,13.0,33.6,11.0,16,1,90.3,,18,0,0,1,0,0,0,0,0
1894,November,5.9,15.1,15.0,-1.4,27.0,19.5,6.8,14,0,87.9,,5,0,0,1,0,0,0,0,0
1894,October,8.5,15.5,27.0,-0.5,24.0,44.4,12.5,13,1,86.6,,1,0,0,0,0,0,0,0,0
1894,September,12.1,21.8,1.0,3.5,24.0,40.9,10.0,14,1,81.0,,0,0,0,0,0,0,0,0,0
1894,August,16.4,28.9,7.0,7.7,21.0,99.9,23.7,19,2,80.9,,0,0,0,0,2,0,0,0,0
1894,July,19.8,34.6,24.0,9.8,16.0,91.2,39.9,19,2,69.8,,0,0,0,0,14,5,0,0,0
1894,June,15.9,29.3,30.0,6.7,16.0,47.8,7.4,15,0,74.5,,0,0,0,0,4,0,0,0,0
1894,May,13.1,27.2,17.0,1.8,5.0,28.9,7.0,13,0,73.6,,0,0,0,0,3,0,0,0,0
1894,April,11.1,25.7,26.0,0.8,7.0,12.6,3.9,7,0,74.2,,0,0,0,0,1,0,0,0,0
1894,March,6.0,20.2,30.0,-2.3,19.0,11.2,2.7,11,0,76.5,,5,0,0,0,0,0,0,0,0
1894,February,3.1,11.2,7.0,-8.3,18.0,45.0,13.5,15,1,80.0,,12,0,0,3,0,0,0,0,0
1894,January,-1.2,7.6,21.0,-17.3,5.0,16.6,6.4,10,0,83.7,,20,5,3,11,0,0,0,0,0
1893,December,1.3,10.5,14.0,-5.4,30.0,14.3,4.0,11,0,87.0,,15,0,0,1,0,0,0,0,0
1893,November,2.9,13.0,4.0,-4.0,10.0,59.4,19.9,20,2,88.6,,12,0,0,3,0,0,0,0,0
1893,October,10.8,20.5,6.0,3.8,19.0,50.8,10.0,19,1,83.4,,0,0,0,0,0,0,0,0,0
1893,September,13.5,25.3,16.0,3.7,11.0,74.6,45.0,16,2,73.9,,0,0,0,0,1,0,0,0,0
1893,August,18.3,34.8,19.0,9.4,2.0,35.8,12.7,12,1,69.6,,0,0,0,0,12,3,0,0,0
1893,July,18.8,34.3,9.0,9.5,5.0,69.1,20.4,14,2,66.2,,0,0,0,0,15,5,0,0,0
1893,June,17.2,32.9,28.0,4.4,1.0,20.5,4.7,10,0,59.8,,0,0,0,0,9,2,0,0,0
1893,May,13.6,30.5,23.0,1.8,7.0,14.8,3.3,12,0,67.1,,0,0,0,0,4,1,0,0,0
1893,April,9.8,23.5,26.0,-2.0,12.0,7.0,4.0,3,0,59.3,,4,0,0,0,0,0,0,0,0
1893,March,5.4,18.5,13.0,-3.2,4.0,18.3,2.4,16,0,74.4,,8,0,0,0,0,0,0,0,0
1893,February,2.3,13.3,28.0,-13.7,5.0,50.8,10.7,19,1,84.2,,8,3,0,3,0,0,0,0,0
1893,January,-7.3,6.1,31.0,-24.8,19.0,40.6,14.6,15,1,87.4,,28,19,9,23,0,0,0,0,0
1892,December,-0.4,7.2,19.0,-11.5,25.0,23.3,6.1,21,0,87.9,,23,1,0,11,0,0,0,0,0
1892,November,1.9,17.0,1.0,-11.3,27.0,10.7,4.4,8,0,89.5,,16,1,0,5,0,0,0,0,0
1892,October,8.3,22.5,1.0,-1.6,27.0,27.0,11.1,10,1,79.0,,3,0,0,0,0,0,0,0,0
1892,September,14.9,27.5,13.0,5.0,19.0,42.2,10.6,15,2,77.8,,0,0,0,0,2,0,0,0,0
1892,August,19.4,36.0,17.0,7.1,6.0,31.9,13.7,12,1,67.1,,0,0,0,0,17,7,0,0,0
1892,July,17.1,32.5,30.0,7.1,12.0,50.9,24.0,13,1,66.6,,0,0,0,0,8,2,0,0,0
1892,June,16.9,32.3,29.0,5.3,16.0,32.9,10.6,17,1,67.4,,0,0,0,0,9,2,0,0,0
1892,May,13.1,35.9,28.0,0.0,7.0,30.6,9.7,11,0,62.0,,0,0,0,0,8,3,0,0,0
1892,April,8.5,24.5,5.0,-1.3,16.0,14.5,7.1,8,0,64.9,,2,0,0,0,0,0,0,0,0
1892,March,1.3,17.4,26.0,-10.0,4.0,34.4,13.7,9,1,73.4,,23,0,0,7,0,0,0,0,0
1892,February,1.1,11.0,24.0,-11.5,17.0,25.8,12.7,13,1,82.1,,11,2,0,4,0,0,0,0,0
1892,January,-1.2,9.7,30.0,-16.3,21.0,32.6,9.7,17,0,85.6,,19,5,1,13,0,0,0,0,0
